date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrollment,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,year,month,bio_age_17_plus,child_to_adult_ratio,total_updates,anomaly,total_population,biometric_per_enrollment
2025-11-09,West Bengal,Murshidabad,742102,6,0,0,6,2,29,10,23,2025,11,23,0.4166666666666667,33,False,31,5.5
2025-11-09,West Bengal,Murshidabad,742122,5,0,0,5,7,93,9,12,2025,11,12,0.6923076923076923,21,False,100,4.2
2025-11-09,West Bengal,Murshidabad,742135,40,3,0,43,20,106,24,23,2025,11,23,1.0,47,False,126,1.0930232558139534
2025-11-09,West Bengal,Murshidabad,742140,3,1,0,4,2,30,0,5,2025,11,5,0.0,5,False,32,1.25
2025-11-09,West Bengal,Murshidabad,742212,5,0,0,5,5,34,4,2,2025,11,2,1.3333333333333333,6,False,39,1.2
2025-11-09,West Bengal,Murshidabad,742302,18,0,0,18,13,128,15,27,2025,11,27,0.5357142857142857,42,False,141,2.3333333333333335
2025-11-09,West Bengal,Nadia,741504,2,0,0,2,0,14,1,4,2025,11,4,0.2,5,False,14,2.5
2025-11-09,West Bengal,Nadia,741505,2,0,0,2,3,12,3,2,2025,11,2,1.0,5,False,15,2.5
2025-11-09,West Bengal,Nadia,741506,3,0,0,3,2,14,3,2,2025,11,2,1.0,5,False,16,1.6666666666666667
2025-11-09,West Bengal,North 24 Parganas,700048,0,1,0,1,0,22,1,3,2025,11,3,0.25,4,False,22,4.0
2025-11-09,West Bengal,North 24 Parganas,700091,0,1,0,1,0,2,1,1,2025,11,1,0.5,2,False,2,2.0
2025-11-09,West Bengal,North 24 Parganas,700113,2,1,0,3,0,14,5,6,2025,11,6,0.7142857142857143,11,False,14,3.6666666666666665
2025-11-09,West Bengal,North 24 Parganas,700128,3,0,0,3,8,72,15,16,2025,11,16,0.8823529411764706,31,False,80,10.333333333333334
2025-11-09,West Bengal,North 24 Parganas,743133,2,0,0,2,0,10,6,5,2025,11,5,1.0,11,False,10,5.5
2025-11-09,West Bengal,North 24 Parganas,743232,3,0,0,3,1,14,8,8,2025,11,8,0.8888888888888888,16,False,15,5.333333333333333
2025-11-09,West Bengal,North 24 Parganas,743428,4,0,0,4,1,31,10,4,2025,11,4,2.0,14,False,32,3.5
2025-11-09,West Bengal,Paschim Medinipur,721124,1,1,0,2,2,20,9,2,2025,11,2,3.0,11,False,22,5.5
2025-11-09,West Bengal,Paschim Medinipur,721129,1,0,0,1,1,31,5,1,2025,11,1,2.5,6,False,32,6.0
2025-11-09,West Bengal,Paschim Medinipur,721156,4,1,0,5,4,34,19,12,2025,11,12,1.4615384615384617,31,False,38,6.2
2025-11-09,West Bengal,Paschim Medinipur,721165,1,0,0,1,0,19,2,1,2025,11,1,1.0,3,False,19,3.0
2025-11-09,West Bengal,Paschim Medinipur,721304,0,1,0,1,1,19,6,1,2025,11,1,3.0,7,False,20,7.0
2025-11-09,West Bengal,Paschim Medinipur,721467,1,1,0,2,0,10,3,4,2025,11,4,0.6,7,False,10,3.5
2025-11-09,West Bengal,Purba Medinipur,721151,3,0,0,3,1,21,8,12,2025,11,12,0.6153846153846154,20,False,22,6.666666666666667
2025-11-09,West Bengal,Purba Medinipur,721647,2,0,0,2,1,8,3,3,2025,11,3,0.75,6,False,9,3.0
2025-11-09,West Bengal,Purba Medinipur,721652,3,0,0,3,3,13,4,5,2025,11,5,0.6666666666666666,9,False,16,3.0
2025-11-09,West Bengal,Purulia,723101,0,1,0,1,0,8,3,2,2025,11,2,1.0,5,False,8,5.0
2025-11-09,West Bengal,South 24 Parganas,700039,3,1,0,4,2,42,13,16,2025,11,16,0.7647058823529411,29,False,44,7.25
2025-11-09,West Bengal,South 24 Parganas,700140,1,3,0,4,2,50,3,12,2025,11,12,0.2307692307692307,15,False,52,3.75
2025-11-09,West Bengal,South 24 Parganas,700145,1,2,0,3,2,51,3,7,2025,11,7,0.375,10,False,53,3.3333333333333335
2025-11-09,West Bengal,South 24 Parganas,743371,9,0,0,9,2,16,0,2,2025,11,2,0.0,2,False,18,0.2222222222222222
2025-11-09,West Bengal,South 24 Parganas,743391,6,0,0,6,0,12,3,1,2025,11,1,1.5,4,False,12,0.6666666666666666
2025-11-09,West Bengal,Uttar Dinajpur,733201,18,12,0,30,8,180,6,25,2025,11,25,0.2307692307692307,31,False,188,1.0333333333333334
2025-11-09,Bihar,Siwan,841242,0,1,0,1,0,6,2,0,2025,11,0,2.0,2,False,6,2.0
2025-11-09,Bihar,Vaishali,844115,1,2,0,3,1,15,4,1,2025,11,1,2.0,5,False,16,1.6666666666666667
2025-11-09,Bihar,Vaishali,844131,1,0,0,1,1,9,1,1,2025,11,1,0.5,2,False,10,2.0
2025-11-09,Bihar,Vaishali,844509,4,3,0,7,2,34,5,9,2025,11,9,0.5,14,False,36,2.0
2025-11-09,Chhattisgarh,Bastar,494001,6,2,0,8,9,128,19,98,2025,11,98,0.1919191919191919,117,False,137,14.625
2025-11-09,Chhattisgarh,Bastar,494442,8,0,0,8,7,66,10,57,2025,11,57,0.1724137931034483,67,False,73,8.375
2025-11-09,Chhattisgarh,Jashpur,496330,1,1,0,2,2,15,7,14,2025,11,14,0.4666666666666667,21,False,17,10.5
2025-11-09,Chhattisgarh,Raigarh,496554,1,0,0,1,1,12,5,27,2025,11,27,0.1785714285714285,32,False,13,32.0
2025-11-09,Delhi,Central Delhi,110008,3,2,0,5,12,59,30,37,2025,11,37,0.7894736842105263,67,False,71,13.4
2025-11-09,Delhi,North West Delhi,110083,5,1,0,6,2,28,53,53,2025,11,53,0.9814814814814816,106,False,30,17.666666666666668
2025-11-09,Delhi,South Delhi,110019,11,2,0,13,10,62,22,22,2025,11,22,0.9565217391304348,44,False,72,3.3846153846153846
2025-11-09,Delhi,South West Delhi,110022,2,0,1,3,1,12,12,8,2025,11,8,1.3333333333333333,20,False,13,6.666666666666667
2025-11-09,Delhi,West Delhi,110027,6,1,0,7,5,49,31,35,2025,11,35,0.8611111111111112,66,False,54,9.428571428571429
2025-11-09,Goa,North Goa,403530,2,0,0,2,1,4,1,0,2025,11,0,1.0,1,False,5,0.5
2025-11-09,Gujarat,Ahmedabad,382435,1,0,0,1,2,15,34,9,2025,11,9,3.4,43,False,17,43.0
2025-11-09,Gujarat,Ahmedabad,382463,1,0,0,1,1,3,1,2,2025,11,2,0.3333333333333333,3,False,4,3.0
2025-11-09,Gujarat,Anand,388307,1,0,0,1,0,6,4,17,2025,11,17,0.2222222222222222,21,False,6,21.0
2025-11-09,Gujarat,Anand,388590,1,0,0,1,0,3,0,1,2025,11,1,0.0,1,False,3,1.0
2025-11-09,Gujarat,Banaskantha,385540,1,0,0,1,1,18,3,11,2025,11,11,0.25,14,False,19,14.0
2025-11-09,Gujarat,Banaskantha,385566,4,0,0,4,1,6,2,5,2025,11,5,0.3333333333333333,7,False,7,1.75
2025-11-09,Gujarat,Banaskantha,385575,2,0,0,2,0,11,2,4,2025,11,4,0.4,6,False,11,3.0
2025-11-09,Gujarat,Bhavnagar,364730,2,0,0,2,0,1,1,4,2025,11,4,0.2,5,False,1,2.5
2025-11-09,Gujarat,Botad,364750,0,1,0,1,2,10,4,4,2025,11,4,0.8,8,False,12,8.0
2025-11-09,Gujarat,Gandhinagar,382355,1,0,0,1,1,30,9,8,2025,11,8,1.0,17,False,31,17.0
2025-11-09,Gujarat,Gandhinagar,382721,4,3,0,7,1,80,35,39,2025,11,39,0.875,74,False,81,10.571428571428571
2025-11-09,Gujarat,Gir Somnath,362268,2,0,0,2,1,11,6,5,2025,11,5,1.0,11,False,12,5.5
2025-11-09,Gujarat,Jamnagar,360530,1,0,0,1,1,21,5,8,2025,11,8,0.5555555555555556,13,False,22,13.0
2025-11-09,Gujarat,Jamnagar,361160,4,0,0,4,1,20,4,8,2025,11,8,0.4444444444444444,12,False,21,3.0
2025-11-09,Gujarat,Junagadh,362227,1,0,0,1,1,1,3,2,2025,11,2,1.0,5,False,2,5.0
2025-11-09,Gujarat,Junagadh,362250,14,0,0,14,0,2,6,3,2025,11,3,1.5,9,False,2,0.6428571428571429
2025-11-09,Gujarat,Junagadh,362310,2,0,0,2,1,3,1,1,2025,11,1,0.5,2,False,4,1.0
2025-11-09,Gujarat,Kachchh,370410,0,1,0,1,2,13,7,4,2025,11,4,1.4,11,False,15,11.0
2025-11-09,Gujarat,Kachchh,370421,3,0,2,5,1,16,18,4,2025,11,4,3.6,22,False,17,4.4
2025-11-09,Gujarat,Kheda,387115,1,0,0,1,0,26,4,9,2025,11,9,0.4,13,False,26,13.0
2025-11-09,Gujarat,Kheda,387130,3,0,0,3,8,51,36,47,2025,11,47,0.75,83,False,59,27.666666666666668
2025-11-09,Gujarat,Mahesana,382730,1,0,0,1,3,13,7,9,2025,11,9,0.7,16,False,16,16.0
2025-11-09,Gujarat,Mahesana,382865,2,0,0,2,2,7,8,3,2025,11,3,2.0,11,False,9,5.5
2025-11-09,Gujarat,Navsari,396469,1,0,0,1,0,2,1,0,2025,11,0,1.0,1,False,2,1.0
2025-11-09,Gujarat,Patan,384240,7,0,0,7,16,25,14,13,2025,11,13,1.0,27,False,41,3.857142857142857
2025-11-09,Gujarat,Rajkot,360025,3,0,0,3,0,22,10,6,2025,11,6,1.4285714285714286,16,False,22,5.333333333333333
2025-11-09,Gujarat,Rajkot,363621,3,0,0,3,2,30,1,30,2025,11,30,0.032258064516129,31,False,32,10.333333333333334
2025-11-09,Gujarat,Sabarkantha,383210,1,0,0,1,2,5,1,7,2025,11,7,0.125,8,False,7,8.0
2025-11-09,Gujarat,Sabarkantha,383220,1,0,0,1,0,18,2,10,2025,11,10,0.1818181818181818,12,False,18,12.0
2025-11-09,Gujarat,Surat,395009,8,0,0,8,5,111,30,25,2025,11,25,1.1538461538461535,55,False,116,6.875
2025-11-09,Gujarat,Surendra Nagar,382745,1,0,0,1,1,12,8,8,2025,11,8,0.8888888888888888,16,False,13,16.0
2025-11-09,Gujarat,Tapi,394670,4,0,0,4,3,25,11,9,2025,11,9,1.1,20,False,28,5.0
2025-11-09,Gujarat,Vadodara,390001,3,0,0,3,5,32,19,13,2025,11,13,1.3571428571428572,32,False,37,10.666666666666666
2025-11-09,Gujarat,Vadodara,390024,1,0,0,1,2,22,11,16,2025,11,16,0.6470588235294118,27,False,24,27.0
2025-11-09,Gujarat,Vadodara,390025,0,1,0,1,5,12,5,14,2025,11,14,0.3333333333333333,19,False,17,19.0
2025-11-09,Gujarat,Vadodara,391430,2,0,0,2,2,7,9,3,2025,11,3,2.25,12,False,9,6.0
2025-11-09,Gujarat,Vadodara,391760,2,0,0,2,1,21,7,5,2025,11,5,1.1666666666666667,12,False,22,6.0
2025-11-09,Haryana,Ambala,134203,2,0,0,2,4,28,24,17,2025,11,17,1.3333333333333333,41,False,32,20.5
2025-11-09,Haryana,Gurgaon,122006,2,0,0,2,3,8,2,1,2025,11,1,1.0,3,False,11,1.5
2025-11-09,Haryana,Hisar,125112,1,0,0,1,0,3,7,3,2025,11,3,1.75,10,False,3,10.0
2025-11-09,Haryana,Jhajjar,124412,1,0,0,1,0,1,4,1,2025,11,1,2.0,5,False,1,5.0
2025-11-09,Haryana,Kaithal,136034,2,0,0,2,4,11,19,10,2025,11,10,1.7272727272727273,29,False,15,14.5
2025-11-09,Haryana,Kaithal,136043,2,0,0,2,0,7,11,15,2025,11,15,0.6875,26,False,7,13.0
2025-11-09,Haryana,Karnal,132001,8,0,0,8,11,109,56,67,2025,11,67,0.8235294117647058,123,False,120,15.375
2025-11-09,Haryana,Karnal,132036,1,0,0,1,1,8,4,7,2025,11,7,0.5,11,False,9,11.0
2025-11-09,Haryana,Karnal,132039,8,0,0,8,4,17,8,8,2025,11,8,0.8888888888888888,16,False,21,2.0
2025-11-09,Haryana,Mahendragarh,123024,1,0,0,1,1,5,6,14,2025,11,14,0.4,20,False,6,20.0
2025-11-09,Haryana,Palwal,121107,6,0,0,6,5,29,19,20,2025,11,20,0.9047619047619048,39,False,34,6.5
2025-11-09,Haryana,Panchkula,134112,3,0,0,3,0,7,8,5,2025,11,5,1.3333333333333333,13,False,7,4.333333333333333
2025-11-09,Haryana,Panipat,132101,1,0,0,1,4,28,13,14,2025,11,14,0.8666666666666667,27,False,32,27.0
2025-11-09,Haryana,Panipat,132140,2,0,0,2,2,2,3,7,2025,11,7,0.375,10,False,4,5.0
2025-11-09,Haryana,Rewari,123103,2,0,0,2,0,3,16,6,2025,11,6,2.2857142857142856,22,False,3,11.0
2025-11-09,Haryana,Rohtak,124001,18,0,0,18,18,60,77,95,2025,11,95,0.8020833333333334,172,False,78,9.555555555555555
2025-11-09,Haryana,Sirsa,125201,5,0,0,5,2,23,11,24,2025,11,24,0.44,35,False,25,7.0
2025-11-09,Haryana,Sonipat,131101,9,0,0,9,5,17,11,16,2025,11,16,0.6470588235294118,27,False,22,3.0
2025-11-09,Haryana,Sonipat,131102,2,0,0,2,0,2,0,9,2025,11,9,0.0,9,False,2,4.5
2025-11-09,Himachal Pradesh,Chamba,176207,1,0,0,1,1,6,4,3,2025,11,3,1.0,7,False,7,7.0
2025-11-09,Himachal Pradesh,Chamba,176314,1,0,0,1,3,38,5,8,2025,11,8,0.5555555555555556,13,False,41,13.0
2025-11-09,Himachal Pradesh,Kangra,176031,3,0,0,3,0,8,12,5,2025,11,5,2.0,17,False,8,5.666666666666667
2025-11-09,Himachal Pradesh,Kangra,176083,1,0,0,1,3,9,38,0,2025,11,0,38.0,38,False,12,38.0
2025-11-09,Himachal Pradesh,Kangra,176201,4,0,0,4,2,16,12,9,2025,11,9,1.2,21,False,18,5.25
2025-11-09,Himachal Pradesh,Kangra,176403,3,0,0,3,1,18,3,5,2025,11,5,0.5,8,False,19,2.6666666666666665
2025-11-09,Himachal Pradesh,Kullu,175102,1,0,0,1,0,19,0,2,2025,11,2,0.0,2,False,19,2.0
2025-11-09,Himachal Pradesh,Shimla,173217,2,0,0,2,0,3,1,0,2025,11,0,1.0,1,False,3,0.5
2025-11-09,Himachal Pradesh,Sirmaur,173001,3,0,0,3,7,34,13,15,2025,11,15,0.8125,28,False,41,9.333333333333334
2025-11-09,Himachal Pradesh,Solan,174103,4,0,0,4,0,2,0,2,2025,11,2,0.0,2,False,2,0.5
2025-11-09,Jammu And Kashmir,Anantnag,192125,1,0,0,1,4,11,2,2,2025,11,2,0.6666666666666666,4,False,15,4.0
2025-11-09,Jammu And Kashmir,Baramula,193202,1,0,0,1,0,7,4,7,2025,11,7,0.5,11,False,7,11.0
2025-11-09,Jammu And Kashmir,Baramula,193301,1,0,0,1,4,14,13,14,2025,11,14,0.8666666666666667,27,False,18,27.0
2025-11-09,Jammu And Kashmir,Jammu,180001,3,0,0,3,2,25,7,19,2025,11,19,0.35,26,False,27,8.666666666666666
2025-11-09,Jammu And Kashmir,Jammu,180007,2,0,0,2,0,13,6,6,2025,11,6,0.8571428571428571,12,False,13,6.0
2025-11-09,Jammu And Kashmir,Kathua,184202,2,0,0,2,3,1,4,1,2025,11,1,2.0,5,False,4,2.5
2025-11-09,Jammu And Kashmir,Kathua,184206,4,1,0,5,1,17,13,8,2025,11,8,1.4444444444444444,21,False,18,4.2
2025-11-09,Jammu And Kashmir,Punch,185102,9,0,0,9,5,10,27,11,2025,11,11,2.25,38,False,15,4.222222222222222
2025-11-09,Jammu And Kashmir,Udhampur,182128,3,0,0,3,0,6,1,1,2025,11,1,0.5,2,False,6,0.6666666666666666
2025-11-09,Jharkhand,Bokaro,827009,2,1,0,3,0,24,13,4,2025,11,4,2.6,17,False,24,5.666666666666667
2025-11-09,Jharkhand,Bokaro,827013,11,4,0,15,7,107,50,60,2025,11,60,0.819672131147541,110,False,114,7.333333333333333
2025-11-09,Jharkhand,Bokaro,828404,1,1,0,2,0,2,1,11,2025,11,11,0.0833333333333333,12,False,2,6.0
2025-11-09,Jharkhand,Bokaro,829144,4,0,0,4,0,23,8,8,2025,11,8,0.8888888888888888,16,False,23,4.0
2025-11-09,Jharkhand,Bokaro,829301,3,3,0,6,2,37,62,16,2025,11,16,3.647058823529412,78,False,39,13.0
2025-11-09,Jharkhand,Deoghar,814143,5,2,0,7,3,18,7,3,2025,11,3,1.75,10,False,21,1.4285714285714286
2025-11-09,Jharkhand,Dhanbad,828119,2,0,0,2,0,2,3,3,2025,11,3,0.75,6,False,2,3.0
2025-11-09,Jharkhand,Dhanbad,828125,0,1,0,1,0,15,5,3,2025,11,3,1.25,8,False,15,8.0
2025-11-09,Jharkhand,Dhanbad,828202,3,0,0,3,3,18,5,19,2025,11,19,0.25,24,False,21,8.0
2025-11-09,Jharkhand,Dumka,814144,2,0,0,2,1,24,9,6,2025,11,6,1.2857142857142858,15,False,25,7.5
2025-11-09,Jharkhand,Giridih,815316,6,4,0,10,4,21,19,23,2025,11,23,0.7916666666666666,42,False,25,4.2
2025-11-09,Jharkhand,Giridih,815318,4,4,0,8,4,20,4,16,2025,11,16,0.2352941176470588,20,False,24,2.5
2025-11-09,Jharkhand,Giridih,825324,10,7,0,17,5,18,13,19,2025,11,19,0.65,32,False,23,1.8823529411764706
2025-11-09,Jharkhand,Godda,814154,1,4,0,5,2,42,14,32,2025,11,32,0.4242424242424242,46,False,44,9.2
2025-11-09,Jharkhand,Gumla,835207,4,1,0,5,11,67,36,42,2025,11,42,0.8372093023255814,78,False,78,15.6
2025-11-09,Jharkhand,Gumla,835220,1,0,0,1,1,15,5,7,2025,11,7,0.625,12,False,16,12.0
2025-11-09,Jharkhand,Hazaribagh,825330,2,1,0,3,0,5,1,3,2025,11,3,0.25,4,False,5,1.3333333333333333
2025-11-09,Jharkhand,Jamtara,815351,12,6,0,18,4,82,19,43,2025,11,43,0.4318181818181818,62,False,86,3.4444444444444446
2025-11-09,Jharkhand,Khunti,835209,7,0,0,7,1,13,6,4,2025,11,4,1.2,10,False,14,1.4285714285714286
2025-11-09,Jharkhand,Palamu,822102,3,0,0,3,3,26,8,11,2025,11,11,0.6666666666666666,19,False,29,6.333333333333333
2025-11-09,Jharkhand,Ranchi,835102,9,5,0,14,8,47,8,32,2025,11,32,0.2424242424242424,40,False,55,2.857142857142857
2025-11-09,Jharkhand,Sahebganj,816115,0,3,0,3,0,7,3,0,2025,11,0,3.0,3,False,7,1.0
2025-11-09,Jharkhand,Seraikela-Kharsawan,833101,0,1,0,1,0,8,1,5,2025,11,5,0.1666666666666666,6,False,8,6.0
2025-11-09,Jharkhand,Simdega,835223,7,1,0,8,7,88,22,48,2025,11,48,0.4489795918367347,70,False,95,8.75
2025-11-09,Jharkhand,West Singhbhum,833218,2,1,0,3,4,10,0,6,2025,11,6,0.0,6,False,14,2.0
2025-11-09,Karnataka,Bagalkot,587315,3,0,0,3,5,14,4,5,2025,11,5,0.6666666666666666,9,False,19,3.0
2025-11-09,Karnataka,Bangalore,560005,1,1,0,2,0,3,1,10,2025,11,10,0.0909090909090909,11,False,3,5.5
2025-11-09,Karnataka,Bangalore,560058,1,0,0,1,0,6,0,9,2025,11,9,0.0,9,False,6,9.0
2025-11-09,Karnataka,Bangalore,560065,0,1,0,1,0,1,0,3,2025,11,3,0.0,3,False,1,3.0
2025-11-09,Karnataka,Dakshina Kannada,574230,1,0,0,1,0,4,1,2,2025,11,2,0.3333333333333333,3,False,4,3.0
2025-11-09,Karnataka,Dharwad,580024,4,0,0,4,3,47,17,46,2025,11,46,0.3617021276595745,63,False,50,15.75
2025-11-09,Karnataka,Gadag,582205,2,1,0,3,0,3,1,1,2025,11,1,0.5,2,False,3,0.6666666666666666
2025-11-09,Karnataka,Gadag,582209,2,0,0,2,2,15,4,9,2025,11,9,0.4,13,False,17,6.5
2025-11-09,Karnataka,Gulbarga,585317,2,0,0,2,0,1,1,3,2025,11,3,0.25,4,False,1,2.0
2025-11-09,Karnataka,Haveri,581111,1,0,0,1,2,15,7,4,2025,11,4,1.4,11,False,17,11.0
2025-11-09,Karnataka,Kodagu,571236,1,0,0,1,0,16,2,3,2025,11,3,0.5,5,False,16,5.0
2025-11-09,Karnataka,Kolar,563130,2,0,0,2,2,16,12,17,2025,11,17,0.6666666666666666,29,False,18,14.5
2025-11-09,Karnataka,Kolar,563139,1,0,0,1,0,19,3,3,2025,11,3,0.75,6,False,19,6.0
2025-11-09,Karnataka,Koppal,583230,1,0,0,1,1,7,3,6,2025,11,6,0.4285714285714285,9,False,8,9.0
2025-11-09,Karnataka,Mandya,571431,1,0,0,1,0,3,1,0,2025,11,0,1.0,1,False,3,1.0
2025-11-09,Karnataka,Raichur,584111,4,0,0,4,2,37,20,23,2025,11,23,0.8333333333333334,43,False,39,10.75
2025-11-09,Karnataka,Raichur,584120,2,1,0,3,3,17,10,13,2025,11,13,0.7142857142857143,23,False,20,7.666666666666667
2025-11-09,Karnataka,Raichur,584128,5,1,0,6,3,36,17,14,2025,11,14,1.1333333333333333,31,False,39,5.166666666666667
2025-11-09,Karnataka,Raichur,584170,1,0,0,1,0,3,1,2,2025,11,2,0.3333333333333333,3,False,3,3.0
2025-11-09,Karnataka,Ramanagar,562126,1,0,0,1,0,4,5,2,2025,11,2,1.6666666666666667,7,False,4,7.0
2025-11-09,Karnataka,Uttara Kannada,581318,1,0,0,1,1,2,1,4,2025,11,4,0.2,5,False,3,5.0
2025-11-09,Karnataka,Uttara Kannada,581320,1,0,0,1,4,22,14,10,2025,11,10,1.2727272727272727,24,False,26,24.0
2025-11-09,Karnataka,Yadgir,585224,1,0,0,1,2,1,0,1,2025,11,1,0.0,1,False,3,1.0
2025-11-09,Kerala,Alappuzha,688001,0,2,0,2,0,4,4,1,2025,11,1,2.0,5,False,4,2.5
2025-11-09,Kerala,Alappuzha,688506,1,0,0,1,0,1,3,1,2025,11,1,1.5,4,False,1,4.0
2025-11-09,Kerala,Ernakulam,682017,1,0,0,1,1,4,2,1,2025,11,1,1.0,3,False,5,3.0
2025-11-09,Kerala,Ernakulam,682021,1,0,0,1,1,13,1,3,2025,11,3,0.25,4,False,14,4.0
2025-11-09,Kerala,Ernakulam,683587,1,0,0,1,0,1,2,2,2025,11,2,0.6666666666666666,4,False,1,4.0
2025-11-09,Kerala,Ernakulam,686692,1,0,0,1,1,6,1,2,2025,11,2,0.3333333333333333,3,False,7,3.0
2025-11-09,Kerala,Idukki,685509,2,0,0,2,1,5,4,5,2025,11,5,0.6666666666666666,9,False,6,4.5
2025-11-09,Kerala,Idukki,685581,1,0,0,1,0,10,0,3,2025,11,3,0.0,3,False,10,3.0
2025-11-09,Kerala,Idukki,685607,1,0,0,1,0,3,3,3,2025,11,3,0.75,6,False,3,6.0
2025-11-09,Kerala,Kannur,670017,1,0,0,1,0,2,1,1,2025,11,1,0.5,2,False,2,2.0
2025-11-09,Kerala,Kannur,670103,3,0,0,3,0,6,3,3,2025,11,3,0.75,6,False,6,2.0
2025-11-09,Kerala,Kannur,670511,2,0,0,2,0,4,0,19,2025,11,19,0.0,19,False,4,9.5
2025-11-09,Kerala,Kannur,670704,1,0,0,1,1,14,4,31,2025,11,31,0.125,35,False,15,35.0
2025-11-09,Kerala,Kannur,670741,2,1,0,3,0,5,1,5,2025,11,5,0.1666666666666666,6,False,5,2.0
2025-11-09,Kerala,Kollam,690519,1,0,0,1,2,15,0,5,2025,11,5,0.0,5,False,17,5.0
2025-11-09,Kerala,Kollam,690520,1,0,0,1,0,6,4,4,2025,11,4,0.8,8,False,6,8.0
2025-11-09,Kerala,Kollam,691306,4,0,0,4,0,14,8,9,2025,11,9,0.8,17,False,14,4.25
2025-11-09,Kerala,Kollam,691536,1,0,0,1,1,18,0,7,2025,11,7,0.0,7,False,19,7.0
2025-11-09,Kerala,Kollam,691584,1,0,0,1,1,6,2,3,2025,11,3,0.5,5,False,7,5.0
2025-11-09,Kerala,Kottayam,686003,0,1,0,1,0,1,1,2,2025,11,2,0.3333333333333333,3,False,1,3.0
2025-11-09,Kerala,Kottayam,686543,1,0,0,1,1,1,0,2,2025,11,2,0.0,2,False,2,2.0
2025-11-09,Kerala,Kottayam,686651,1,0,0,1,0,3,1,6,2025,11,6,0.1428571428571428,7,False,3,7.0
2025-11-09,Kerala,Kozhikode,673008,2,0,0,2,3,16,11,4,2025,11,4,2.2,15,False,19,7.5
2025-11-09,Kerala,Kozhikode,673508,2,1,0,3,1,31,3,7,2025,11,7,0.375,10,False,32,3.3333333333333335
2025-11-09,Kerala,Kozhikode,673521,2,0,0,2,1,10,2,5,2025,11,5,0.3333333333333333,7,False,11,3.5
2025-11-09,Kerala,Kozhikode,673542,1,2,0,3,1,23,1,10,2025,11,10,0.0909090909090909,11,False,24,3.6666666666666665
2025-11-09,Kerala,Kozhikode,673586,0,2,0,2,4,16,2,7,2025,11,7,0.25,9,False,20,4.5
2025-11-09,Kerala,Kozhikode,673631,2,1,0,3,0,14,3,8,2025,11,8,0.3333333333333333,11,False,14,3.6666666666666665
2025-11-09,Kerala,Malappuram,676122,0,1,0,1,1,10,5,14,2025,11,14,0.3333333333333333,19,False,11,19.0
2025-11-09,Kerala,Malappuram,676306,3,1,0,4,2,20,15,11,2025,11,11,1.25,26,False,22,6.5
2025-11-09,Kerala,Malappuram,679325,1,0,0,1,1,17,12,7,2025,11,7,1.5,19,False,18,19.0
2025-11-09,Kerala,Malappuram,679326,1,1,0,2,2,13,6,8,2025,11,8,0.6666666666666666,14,False,15,7.0
2025-11-09,Kerala,Malappuram,679328,2,1,0,3,1,14,6,6,2025,11,6,0.8571428571428571,12,False,15,4.0
2025-11-09,Kerala,Palakkad,678684,1,0,0,1,0,10,1,7,2025,11,7,0.125,8,False,10,8.0
2025-11-09,Kerala,Palakkad,679552,3,0,0,3,2,6,3,4,2025,11,4,0.6,7,False,8,2.3333333333333335
2025-11-09,Kerala,Thiruvananthapuram,695026,1,0,0,1,0,4,1,4,2025,11,4,0.2,5,False,4,5.0
2025-11-09,Kerala,Thiruvananthapuram,695029,1,0,0,1,0,2,1,0,2025,11,0,1.0,1,False,2,1.0
2025-11-09,Kerala,Thiruvananthapuram,695143,1,0,0,1,1,2,1,0,2025,11,0,1.0,1,False,3,1.0
2025-11-09,Kerala,Thiruvananthapuram,695502,2,1,0,3,1,12,2,2,2025,11,2,0.6666666666666666,4,False,13,1.3333333333333333
2025-11-09,Kerala,Thiruvananthapuram,695504,1,0,0,1,1,6,1,8,2025,11,8,0.1111111111111111,9,False,7,9.0
2025-11-09,Kerala,Thiruvananthapuram,695505,1,0,0,1,0,15,2,8,2025,11,8,0.2222222222222222,10,False,15,10.0
2025-11-09,Kerala,Thiruvananthapuram,695541,2,2,0,4,2,21,5,13,2025,11,13,0.3571428571428571,18,False,23,4.5
2025-11-09,Kerala,Thiruvananthapuram,695607,0,1,0,1,1,13,2,2,2025,11,2,0.6666666666666666,4,False,14,4.0
2025-11-09,Kerala,Thrissur,680311,1,0,0,1,1,3,1,5,2025,11,5,0.1666666666666666,6,False,4,6.0
2025-11-09,Kerala,Thrissur,680312,1,0,0,1,0,3,6,5,2025,11,5,1.0,11,False,3,11.0
2025-11-09,Kerala,Thrissur,680584,1,0,0,1,1,3,2,11,2025,11,11,0.1666666666666666,13,False,4,13.0
2025-11-09,Madhya Pradesh,Agar Malwa,465447,4,0,0,4,0,16,4,11,2025,11,11,0.3333333333333333,15,False,16,3.75
2025-11-09,Madhya Pradesh,Balaghat,481441,6,0,0,6,2,22,11,5,2025,11,5,1.8333333333333333,16,False,24,2.6666666666666665
2025-11-09,Madhya Pradesh,Betul,460551,4,0,0,4,6,14,40,32,2025,11,32,1.2121212121212122,72,False,20,18.0
2025-11-09,Madhya Pradesh,Bhind,477441,2,0,0,2,4,8,25,26,2025,11,26,0.925925925925926,51,False,12,25.5
2025-11-09,Madhya Pradesh,Bhind,477447,5,4,0,9,1,17,17,5,2025,11,5,2.833333333333333,22,False,18,2.4444444444444446
